genres,app_name,price,metascore,release_year
"['Adventure', 'Casual']",Shiver: Vanishing Hitchhiker Collector's Edition,9.99,72,2016
"['Action', 'Indie']",Battle Forever,1.99,72,2016
"['Action', 'Casual', 'Indie']",Crazy Otto,3.99,72,2016
"['Casual', 'Indie']",Gun Done,0.99,72,2016
"['Adventure', 'Indie', 'RPG']",DashBored,4.99,72,2016
"['Action', 'Indie']",Otem's Defiance OST,2.99,72,2016
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Alba 4K skin,4.99,72,2016
"['Audio Production', 'Utilities', 'Video Production']",Zoom Player - Onyx 4K skin,4.99,72,2016
"['Action', 'Indie']",GAIN,4.99,72,2016
"['Action', 'Casual']",GemBreak,4.0,72,2016
"['Indie', 'Strategy']",Forbidden planet OST,0.99,72,2016
"['Indie', 'Simulation']",OESE,4.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",CrazyCars3D,2.99,72,2016
"['Action', 'Casual', 'Indie']",Hover 2030,1.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Eagle-Eye Cherry - “Save Tonight”,2.99,72,2016
"['Casual', 'Indie', 'Simulation', 'Strategy']",Megapolis,3.99,72,2010
"['Indie', 'Strategy']",Galactic Civilizations III - Rise of the Terrans DLC,3.99,72,2016
"['Casual', 'Strategy']",Spa Mania,6.99,72,2016
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Vilmonic,9.99,72,2016
"['Action', 'Free to Play', 'Indie']",SWARMRIDERS,0.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Nemezis (Savage Worlds),19.99,72,2016
['Simulation'],FSX: Steam Edition - Grumman E-2C Hawkeye Add-On,24.99,72,2016
['Simulation'],FSX: Steam Edition - Sønderborg Airport Add-On,12.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Blackbelt Table,1.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Weird Wars Rome (Savage Worlds),19.99,72,2016
['Action'],Rider Belt,0.99,72,2016
['Action'],Ponytail Wig & Blonde Ponytail Wig,0.99,72,2016
['Action'],Straight Pigtails & Golden Straight Pigtails,1.99,72,2016
['Action'],Rider Scarf,0.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Bronze Membership,9.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Cine Star Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Devil Riders Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Circus Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Earth Wind Fire Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Combat Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Clown Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Fire Mountain Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Farfalla Table,1.99,72,2016
"['Casual', 'Simulation', 'Sports']",Zaccaria Pinball - Locomotion Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Hot Wheels Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star God Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Soccer Kings Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Star's Phoenix Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Supersonic Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Universe Table,1.99,72,2016
"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Strike Table,1.99,72,2016
"['Action', 'Adventure', 'Indie', 'RPG']",The book of commands : Lost Symbol,9.99,72,2016
"['Action', 'Adventure', 'Indie']",NO THING - Soundtrack,0.99,72,2016
['Simulation'],Train Simulator: DB BR 440 ‘Coradia Continental’ Loco Add-On,19.99,72,2016
['Casual'],Mahjong Destiny,2.99,72,2016
"['Casual', 'Indie', 'Strategy']",12 Labours of Hercules V: Kids of Hellas (Platinum Edition),2.99,72,2016
"['Adventure', 'Indie']",Cursed,4.99,72,2016
"['Indie', 'Strategy']",MAZE LORD,4.99,72,2016
"['Adventure', 'Casual', 'Indie']",Hide and Secret Treasure of the Ages,2.99,72,2007
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance - Death to the Princess,0.99,72,2013
"['Action', 'Adventure', 'Indie']",Run The Gamut,3.99,72,2016
"['Adventure', 'Indie']",Hadean Lands,11.99,72,2014
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance - A Life Mage Child,0.99,72,2013
"['Indie', 'Simulation', 'Strategy']",Offworld Trading Company - Scenario Toolkit DLC,2.99,72,2016
"['Action', 'Indie', 'Racing', 'Early Access']",Smash Pixel Racing,2.99,72,2016
"['Utilities', 'Video Production']",XSplit Premium,9.99,72,2016
"['Adventure', 'Casual', 'Indie']",Farnham Fables,0.99,72,2016
"['Adventure', 'Casual']",Witches' Legacy: The Ties That Bind Collector's Edition,9.99,72,2016
"['Simulation', 'Sports']",Robot Arena III,19.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Alien Attack: In Space,1.99,72,2016
['Action'],PAC-MAN 256,4.99,72,2016
['Adventure'],Father´s Island,4.99,72,2016
['Simulation'],Flight 787 - Advanced,7.99,72,2016
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons - Atlan Dragon Pack,24.99,72,2016
"['Casual', 'Indie']",My Little Kitties,9.99,72,2016
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons - Neil Dragon Pack,24.99,72,2016
['Casual'],Card of spirits-卡灵,1.99,72,2016
"['Adventure', 'Indie', 'RPG']",Fairyland: Incursion,2.99,72,2016
['Casual'],Zombie Pinball,4.99,72,2016
"['Indie', 'RPG', 'Strategy']",Coffee for Coding,6.99,72,2016
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Frankfurt-Hahn,15.99,72,2016
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Weeze,15.99,72,2016
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Captain Content Pack,19.99,72,2016
['Indie'],prog.1,4.99,72,2016
"['Casual', 'Indie', 'Simulation', 'Strategy']",Train Valley - Original Soundtrack,0.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Ultimate Chicken Horse Soundtrack,9.99,72,2016
"['Adventure', 'Indie', 'RPG']",Affairs of the Court: Choice of Romance,5.99,72,2013
"['Massively Multiplayer', 'RPG']",WildStar: Captain's Pack,9.99,82,2016
"['Indie', 'RPG']",Dungeon of gain,4.99,72,2016
"['Adventure', 'RPG', 'Strategy']",Icewind Dale: Enhanced Edition Official Soundtrack,9.99,72,2016
"['RPG', 'Strategy']",Baldur's Gate II: Enhanced Edition Official Soundtrack,9.99,72,2016
"['Casual', 'Indie']",simian.interface++,1.99,72,2016
"['Action', 'Adventure', 'Indie', 'RPG']",Ace of Protectors,1.99,72,2016
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Skull 'n' Crossfire Rifle,1.99,72,2016
"['Action', 'Adventure']",LEGO® STAR WARS™: The Force Awakens,29.99,72,2016
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Tundra Pack,4.99,72,2016
"['Action', 'Adventure']",LEGO® Star Wars™: The Force Awakens - Season Pass,9.99,72,2016
"['Action', 'Casual', 'Indie', 'RPG']",Chicken Assassin - Master of Humiliation,3.99,72,2016
"['Action', 'Adventure', 'RPG']",Tom Clancy's The Division™ - Underground,14.99,72,2016
"['Action', 'Adventure', 'RPG']",Tom Clancy's The Division™ - Upper East Side Outfit Pack,4.99,72,2016
"['Adventure', 'Casual', 'Indie']",HardCube,1.99,72,2016
['RPG'],7 Mages Soundtrack,1.99,72,2016
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Happy 4-th of July Pack!,9.99,72,2016
['Strategy'],Legends of Callasia - Full Game,14.99,72,2016
['Adventure'],神明的一天世界(God's One Day World),9.99,72,2016
['Strategy'],Cthulhu Realms - Full Version,4.99,72,2016
['Strategy'],Cthulhu Realms,4.99,72,2016
"['Indie', 'Simulation', 'Strategy']",Earth Space Colonies,9.99,72,2016
"['Adventure', 'Casual', 'RPG', 'Strategy']",Tomoyo After ~It's a Wonderful Life~ English Edition,19.99,72,2016
"['Racing', 'Simulation', 'Sports']",RC Racing Off Road 2.0,12.99,72,2016
"['Action', 'Indie']",Alchemist Penguin,1.99,72,2015
"['Free to Play', 'Simulation']",Pinball Arcade: Season Six Pack,29.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Planet Driller,1.99,72,2016
['Utilities'],ESEA Premium,8.99,72,2016
"['Adventure', 'Indie', 'Simulation']",The Temporal Invasion,4.99,72,2016
"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols - Elite Starter Pack,19.99,72,2016
"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols - Legendary Starter Pack,29.99,72,2016
"['Indie', 'RPG', 'Simulation', 'Strategy']",Craft The World - Sisters in Arms,2.99,72,2016
"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols - Epic Starter Pack,9.99,72,2016
"['Simulation', 'Sports']",Cricket Captain 2016,12.99,72,2016
"['Adventure', 'Indie']",The Room Two,4.99,72,2016
['Simulation'],TS Marketplace: LMS P3 Coaches Pack 02,4.99,72,2016
['Action'],Furi,19.99,76,2016
['Simulation'],TS Marketplace: LMS P3 Coaches Pack 01,4.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Panic! At The Disco - “Nine in the Afternoon”,2.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Against Me! - “Thrash Unreal”,2.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Between The Buried And Me  - “Selkies: the Endless Obsession”,2.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – 2000s Mix Song Pack,7.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Trail of the apprentice: The King's Curse,9.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Primeval Thule: Red Chains,2.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&D Tokens Volume 1,14.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&D Tokens Volume 2,14.99,72,2016
"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",Fasaria World Online - ELITE Sponsorship,9.99,72,2016
"['Action', 'Adventure', 'Indie']",RWBY: Grimm Eclipse,19.99,72,2016
"['Adventure', 'Casual']",Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,13.99,72,2016
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Virtual Bass Open Pack,19.99,72,2016
"['Action', 'Adventure', 'Indie']",Conan the mighty pig,0.99,72,2016
"['Action', 'Indie']",Furi Original Soundtrack,14.99,72,2016
"['Action', 'Indie', 'Sports']",Crazy Pixel Streaker - Official OST,1.99,72,2016
"['Adventure', 'Indie']",Ridge,7.99,72,2016
"['Casual', 'Indie']",Shape Shifter,0.99,72,2016
"['Action', 'Casual', 'Indie']",Deep Space Dash,0.99,72,2016
"['Action', 'Adventure', 'Indie']",Tumbleweed Express Soundtrack,1.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Goblins and Grottos,12.99,72,2016
['Action'],Radical Spectrum: Volume 1,0.99,72,2016
"['Casual', 'Indie', 'Sports']",Mind Spheres,0.99,72,2016
"['Action', 'Adventure', 'Indie']",Fossil Echo,9.99,61,2016
"['Action', 'Casual', 'Indie']",Fly O'Clock,0.99,72,2016
"['Casual', 'Indie', 'Sports']",Mind Spheres (Soundtrack),0.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Tome of Horrors 4 - PFRPG,14.99,72,2016
"['Action', 'Adventure', 'Indie']",Fossil Echo - Special Edition Content Pack,7.99,72,2016
"['Action', 'Indie']",Rise,1.99,72,2016
"['Casual', 'Indie', 'Strategy']",Pigmentone,1.99,72,2016
"['Casual', 'Indie']","Fly, Glowfly!",4.99,72,2016
['Adventure'],Umineko When They Cry - Question Arcs,24.99,72,2016
"['Adventure', 'Indie']",Replica,2.99,72,2016
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",FortressCraft Evolved: Frozen Factory Expansion,14.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Tomato Jones,1.99,72,2016
"['Action', 'Indie']",WARZONE,2.99,72,2016
"['Action', 'Indie']",Super Mutant Alien Assault,9.99,72,2015
['Simulation'],TANE DLC: The Flying Scotsman 1920s,7.99,72,2016
"['Action', 'Indie']",WarFire,15.99,72,2016
['Strategy'],Firefight,9.99,72,2016
"['Adventure', 'Indie', 'RPG']",Break Through: Artificial Maze,0.99,72,2016
['Adventure'],Song of the Deep - Soundtrack,9.99,72,2016
"['Casual', 'Simulation']",Rocksmith - Rock Singles Song Pack,7.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Flyleaf  - “Missing”,2.99,72,2016
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Disgraced Revolutionary's Edition DLC,1.99,72,2016
"['Action', 'Indie', 'Sports']",VIDEOBALL,9.99,82,2016
"['Adventure', 'Casual', 'Indie']",HardCube Soundtrack,0.99,72,2016
"['Adventure', 'Casual', 'Indie']",Hiiro,2.99,72,2016
"['Adventure', 'Casual', 'Indie']",Hiiro - Collector's Edition Content,0.99,72,2016
['Strategy'],Tank Battle: North Africa,9.99,72,2016
"['Action', 'Indie']",Galacide Original Soundtrack,2.99,72,2016
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Devil Pack,4.99,72,2016
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Devilian - Soldiers' Fortune Pack,19.99,72,2016
"['Action', 'Indie', 'Early Access']",Toys of War,14.99,72,2016
['Action'],UNDER NIGHT IN-BIRTH Exe:Late,29.99,72,2016
"['Casual', 'Indie']",klocki,0.99,72,2016
"['Action', 'Casual', 'Indie', 'Early Access']",Tank Blast,4.99,72,2016
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pure Hold'em - Steampunk Card Deck,1.99,72,2016
['Action'],Iron Commando - Koutetsu no Senshi,4.99,72,1995
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Puzzle Box - Level Pack DLC #1,3.99,72,2016
"['Adventure', 'Indie']",Alteric,3.99,72,2016
['Indie'],Gravity Cat,2.99,72,2016
"['Action', 'Adventure', 'Indie', 'RPG']",The Sunset,1.99,72,2016
"['Adventure', 'Indie']",Alteric - Original Soundtrack,0.99,72,2016
['Action'],SpellKnights - Season Pass,14.99,72,2016
"['Adventure', 'Casual', 'Simulation']",The Agency: Chapter 1,2.99,72,2016
['Indie'],Pixeloids,3.99,72,2016
"['Indie', 'Strategy']",Rabbit Island,1.99,72,2016
"['Action', 'Casual', 'Indie', 'Racing']",Duckie Dash,9.99,72,2016
['Simulation'],FSX Steam Edition: Herning Airport Add-On,6.99,72,2016
['Simulation'],FSX Steam Edition: Endelave Airport Add-On,6.99,72,2016
"['Simulation', 'Strategy']",Soviet Monsters: Ekranoplans,14.99,72,2016
['Indie'],Quell Zen,6.99,72,2016
"['Action', 'Casual', 'Indie', 'Strategy']",Cosmic Cavern 3671　　宇宙最大の地底最大の作戦,4.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A05: Winter Flower (PFRPG),5.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A06: Bear Trouble (PFRPG),5.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Primeval Thule: Gamemaster's Companion (5E),6.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Primeval Thule: Secret of the Moon-Door (5E),2.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands: South 'o The Border Trail Guide,7.99,72,2016
"['Indie', 'Simulation']",Aerofly FS 2 - Switzerland,14.99,72,2016
"['Action', 'Indie']",Tales of Destruction,1.99,72,2016
"['Action', 'Casual', 'Indie', 'Strategy']",Infinium Strike,9.99,72,2016
"['Adventure', 'Casual']",Crime Secrets: Crimson Lily,9.99,72,2016
['Utilities'],3DMark Time Spy upgrade,9.99,72,2016
"['Action', 'Indie', 'Sports']",Push Me Pull You,14.99,72,2016
"['Action', 'Indie', 'Sports']",Push Me Pull You OST,3.99,72,2016
"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Red Pack,9.99,72,2016
"['Adventure', 'Casual', 'Indie']",Memory Oblivion Box - Original Soundtrack,2.99,72,2016
"['Action', 'Indie', 'Early Access']",WALLSLIDE,1.99,72,2016
"['Action', 'Adventure']",Homefront®: The Revolution - The Combat Stimulant Pack,2.99,72,2016
"['Action', 'Adventure']",Homefront®: The Revolution - The Guerrilla Care Package,4.99,72,2016
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",Jockey Rush,19.99,72,2016
"['Action', 'Adventure', 'Indie']",Turner,2.99,72,2016
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Austrian Paint Jobs Pack,0.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Bird of Light,4.99,72,2016
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Swiss Paint Jobs Pack,0.99,72,2016
['Indie'],Adventure Lamp,9.99,72,2016
['Action'],MechRunner,7.99,72,2016
"['Adventure', 'Indie']",Adventure Apes and the Mayan Mystery,2.99,72,2012
['Indie'],e-River Cabin Journal,9.99,72,2016
"['Indie', 'Simulation', 'Strategy', 'Early Access']",RimWorld,29.99,72,2016
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® - Aftershock,1.99,72,2015
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® - Marauder,1.99,72,2015
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® - Esper,1.99,72,2015
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® - Masamune,1.99,72,2015
"['Indie', 'Racing', 'Simulation']",Car Mechanic Simulator 2015 - Maserati,5.99,72,2016
['Indie'],Quadrant - Official Soundtrack,3.99,72,2016
"['Adventure', 'Casual', 'Indie', 'RPG']",Army of Tentacles: San Diego Comic Con 2016 Quest & Item Pack,1.99,72,2016
"['Adventure', 'Casual']",The Agency of Anomalies: Mystic Hospital Collector's Edition,9.99,72,2016
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",The Ember Saga: A New Fire,6.99,72,2016
"['Design &amp; Illustration', 'Utilities']",Virtual Battlemap DLC - Interior Pack,14.99,72,2016
['Action'],Sting Shot,0.99,72,2016
['Action'],BM03 Vegalta Gold,1.99,72,2016
['Simulation'],Trainz Route: Settle and Carlisle,29.99,72,2016
['Action'],Blood Storm,0.99,72,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Grind Zones,4.99,72,2016
['Simulation'],TS Marketplace: Collet Coaches Pack 02,4.99,72,2016
"['Action', 'Adventure', 'Indie']",Hunter's Legacy Official Soundtrack,0.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Jefferson Airplane  - “White Rabbit”,2.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Shocking Blue - “Venus”,2.99,72,2016
['RPG'],I am Setsuna Official Soundtrack Collection: Winter's End,14.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – 60s Mix Song Pack,7.99,72,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – The Doors  - “Love Me Two Times”,2.99,72,2016
"['Action', 'Adventure', 'Indie', 'Early Access']",Bombslinger,11.99,72,2016
"['Indie', 'Strategy']",The Political Machine 2016 - Campaign DLC,3.99,72,2016
['Casual'],Fairy Maids,6.99,72,2016
"['Indie', 'Simulation']",Empty Horizons,2.99,72,2016
"['Action', 'Massively Multiplayer', 'Simulation']","WarBirds Dawn of Aces, World War I Air Combat",14.99,72,2016
['Casual'],Mahjong Deluxe 2: Astral Planes,2.99,72,2016
"['Adventure', 'Indie']",Ian's Eyes,9.99,36,2016
['Indie'],Clock Simulator,0.99,72,2016
"['Adventure', 'Casual']",House of Snark 6-in-1 Bundle,11.99,72,2016
"['Simulation', 'Strategy']",Anno 2205™ - Orbit,11.99,72,2016
['Sports'],Super Button Soccer,6.99,72,2016
"['Design &amp; Illustration', 'Utilities']",Virtual Battlemap,29.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Heroes of High Fantasy: Greenskin Diplomacy,2.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Heroes of High Fantasy: Creaking in the Dark (5E),2.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A07: Alchemist's Errand (PFRPG),5.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A08: Search For The Tri-Stone (PFRPG),5.99,72,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Daring Tales of Adventure #01 - To End All Wars & Chaos on Crete (Savage Worlds),6.99,72,2016
"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Sports']",RoShamBo: Starter Fighter Pack,4.99,72,2016
"['Adventure', 'Indie', 'Strategy']",Blue Solar: Chaos War,3.99,72,2016
"['Action', 'Indie']",The Land of Eyas,9.99,72,2016
"['Casual', 'Indie', 'Strategy']",Lord Mayor,1.99,72,2016
"['Adventure', 'Indie']",Kelvin and the Infamous Machine,14.99,79,2016
"['Simulation', 'Strategy']",Order of Battle: Winter War,14.99,72,2016
"['Adventure', 'Indie']",Slap Village: Reality Slap,9.99,72,2016
"['Indie', 'Strategy']",Defend Your Crypt: Soundtrack + Extras,1.99,72,2016
"['Action', 'Adventure', 'Indie']",Red Rope: Don't Fall Behind,7.99,72,2016
"['Casual', 'Simulation']",Fabulous Food Truck,4.99,72,2016
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",Airship Asunder,9.99,72,2016
"['Action', 'Adventure', 'Indie']",DreamBreak,6.99,46,2016
"['Adventure', 'Indie', 'RPG', 'Strategy']",Extravaganza Rising,5.99,72,2016
